Time,xTemp,zTemp,yTemp,X-Axis Coarse Data,X-Axis Fine Data,Y-Axis Coarse Data,Y-Axis Fine Data,Z-Axis Coarse Data,Z-Axis Fine Data
2023-08-24T12:57:09.120000Z,62,62,60,-0.2456249999999999,5.0,-0.1025,5.0,-0.6555,0.0
2023-08-24T12:57:09.120000Z,62,62,60,-0.2456249999999999,5.0,-0.1023749999999998,5.0,-0.6555,0.0
2023-08-24T12:57:09.128000Z,62,62,60,-0.2456249999999999,5.0,-0.1023749999999998,5.0,-0.6553749999999998,0.0
2023-08-24T12:57:09.136000Z,62,62,60,-0.2456249999999999,5.0,-0.1025,5.0,-0.6553749999999998,0.0
2023-08-24T12:57:09.136000Z,62,62,60,-0.2456249999999999,5.0,-0.1025,5.0,-0.6555,0.0
2023-08-24T12:57:09.144000Z,62,62,60,-0.2454999999999998,5.0,-0.1025,5.0,-0.6555,0.0
2023-08-24T12:57:09.152000Z,62,62,60,-0.2454999999999998,5.0,-0.1026250000000001,5.0,-0.6555,0.0
2023-08-24T12:57:09.152000Z,62,62,60,-0.2454999999999998,5.0,-0.1026250000000001,5.0,-0.6556250000000001,0.0
2023-08-24T12:57:09.160000Z,62,62,60,-0.2454999999999998,5.0,-0.1023749999999998,5.0,-0.6556250000000001,0.0
2023-08-24T12:57:09.160000Z,62,62,60,-0.2454999999999998,5.0,-0.1023749999999998,5.0,-0.6555,0.0
2023-08-24T12:57:09.168000Z,62,62,60,-0.2457500000000001,5.0,-0.1023749999999998,5.0,-0.6555,0.0
2023-08-24T12:57:09.176000Z,62,62,60,-0.2457500000000001,5.0,-0.1022500000000001,5.0,-0.6555,0.0
2023-08-24T12:57:09.176000Z,62,62,60,-0.2456249999999999,5.0,-0.1022500000000001,5.0,-0.6555,0.0
2023-08-24T12:57:09.184000Z,62,62,60,-0.2456249999999999,5.0,-0.1023749999999998,5.0,-0.6555,0.0
2023-08-24T12:57:09.192000Z,62,62,60,-0.2456249999999999,5.0,-0.1023749999999998,5.0,-0.6557499999999998,0.0
2023-08-24T12:57:09.192000Z,62,62,60,-0.2457500000000001,5.0,-0.1023749999999998,5.0,-0.6557499999999998,0.0
2023-08-24T12:57:09.200000Z,62,62,60,-0.2457500000000001,5.0,-0.1027499999999999,5.0,-0.6557499999999998,0.0
2023-08-24T12:57:09.200000Z,62,62,60,-0.2456249999999999,5.0,-0.1027499999999999,5.0,-0.6557499999999998,0.0
2023-08-24T12:57:09.208000Z,62,62,60,-0.2456249999999999,5.0,-0.102125,5.0,-0.6557499999999998,0.0
2023-08-24T12:57:09.216000Z,62,62,60,-0.2456249999999999,5.0,-0.102125,5.0,-0.6556250000000001,0.0
2023-08-24T12:57:09.216000Z,62,62,60,-0.2456249999999999,5.0,-0.102125,5.0,-0.6556250000000001,0.0
2023-08-24T12:57:09.224000Z,62,62,60,-0.2456249999999999,5.0,-0.1025,5.0,-0.6556250000000001,0.0
2023-08-24T12:57:09.232000Z,62,62,60,-0.2458749999999998,5.0,-0.1025,5.0,-0.6557499999999998,0.0
2023-08-24T12:57:09.232000Z,62,62,60,-0.2458749999999998,5.0,-0.1023749999999998,5.0,-0.6557499999999998,0.0
2023-08-24T12:57:09.240000Z,62,62,60,-0.2458749999999998,5.0,-0.1023749999999998,5.0,-0.6553749999999998,0.0
2023-08-24T12:57:09.240000Z,62,62,60,-0.2454999999999998,5.0,-0.1023749999999998,5.0,-0.6553749999999998,0.0
2023-08-24T12:57:09.248000Z,62,62,60,-0.2454999999999998,5.0,-0.102125,5.0,-0.6553749999999998,0.0
2023-08-24T12:57:09.256000Z,62,62,60,-0.2457500000000001,5.0,-0.102125,5.0,-0.6557499999999998,0.0
2023-08-24T12:57:09.256000Z,62,62,60,-0.2457500000000001,5.0,-0.1026250000000001,5.0,-0.6557499999999998,0.0
2023-08-24T12:57:09.264000Z,62,62,60,-0.2457500000000001,5.0,-0.1026250000000001,5.0,-0.6556250000000001,0.0
2023-08-24T12:57:09.272000Z,62,62,60,-0.2456249999999999,5.0,-0.1026250000000001,5.0,-0.6556250000000001,0.0
2023-08-24T12:57:09.272000Z,62,62,60,-0.2456249999999999,5.0,-0.1026250000000001,5.0,-0.6556250000000001,0.0
2023-08-24T12:57:09.280000Z,62,62,60,-0.2453750000000001,5.0,-0.1026250000000001,5.0,-0.6557499999999998,0.0
2023-08-24T12:57:09.280000Z,62,62,60,-0.2453750000000001,5.0,-0.1025,5.0,-0.6557499999999998,0.0
2023-08-24T12:57:09.288000Z,62,62,60,-0.2453750000000001,5.0,-0.1025,5.0,-0.6557499999999998,0.0
2023-08-24T12:57:09.296000Z,62,62,60,-0.2456249999999999,5.0,-0.1025,5.0,-0.6557499999999998,0.0
2023-08-24T12:57:09.296000Z,62,62,60,-0.2456249999999999,5.0,-0.1023749999999998,5.0,-0.6557499999999998,0.0
2023-08-24T12:57:09.304000Z,62,62,60,-0.2456249999999999,5.0,-0.1023749999999998,5.0,-0.6556250000000001,0.0
2023-08-24T12:57:09.312000Z,62,62,60,-0.2456249999999999,5.0,-0.1022500000000001,5.0,-0.6556250000000001,0.0
2023-08-24T12:57:09.312000Z,62,62,60,-0.2456249999999999,5.0,-0.1022500000000001,5.0,-0.6557499999999998,0.0
2023-08-24T12:57:09.320000Z,62,62,60,-0.2458749999999998,5.0,-0.1022500000000001,5.0,-0.6557499999999998,0.0
2023-08-24T12:57:09.320000Z,62,62,60,-0.2458749999999998,5.0,-0.1025,5.0,-0.6557499999999998,0.0
2023-08-24T12:57:09.328000Z,62,62,60,-0.2457500000000001,5.0,-0.1025,5.0,-0.655875,0.0
2023-08-24T12:57:09.336000Z,62,62,60,-0.2457500000000001,5.0,-0.102125,5.0,-0.655875,0.0
2023-08-24T12:57:09.336000Z,62,62,60,-0.2457500000000001,5.0,-0.102125,5.0,-0.6557499999999998,0.0
2023-08-24T12:57:09.344000Z,62,62,60,-0.2457500000000001,5.0,-0.102125,5.0,-0.6557499999999998,0.0
2023-08-24T12:57:09.352000Z,62,62,60,-0.2457500000000001,5.0,-0.1023749999999998,5.0,-0.6557499999999998,0.0
2023-08-24T12:57:09.352000Z,62,62,60,-0.2454999999999998,5.0,-0.1023749999999998,5.0,-0.655875,0.0
2023-08-24T12:57:09.360000Z,62,62,60,-0.2454999999999998,5.0,-0.1023749999999998,5.0,-0.655875,0.0
2023-08-24T12:57:09.360000Z,62,62,60,-0.2454999999999998,5.0,-0.1023749999999998,5.0,-0.6556250000000001,0.0
2023-08-24T12:57:09.368000Z,62,62,60,-0.2454999999999998,5.0,-0.1023749999999998,5.0,-0.6556250000000001,0.0
2023-08-24T12:57:09.376000Z,62,62,60,-0.2454999999999998,5.0,-0.1023749999999998,5.0,-0.6556250000000001,0.0
2023-08-24T12:57:09.376000Z,62,62,60,-0.2457500000000001,5.0,-0.1023749999999998,5.0,-0.6557499999999998,0.0
2023-08-24T12:57:09.384000Z,62,62,60,-0.2457500000000001,5.0,-0.1023749999999998,5.0,-0.6557499999999998,0.0
2023-08-24T12:57:09.392000Z,62,62,60,-0.2456249999999999,5.0,-0.1023749999999998,5.0,-0.6556250000000001,0.0
2023-08-24T12:57:09.392000Z,62,62,60,-0.2456249999999999,5.0,-0.1023749999999998,5.0,-0.6556250000000001,0.0
2023-08-24T12:57:09.400000Z,62,62,60,-0.2456249999999999,5.0,-0.1022500000000001,5.0,-0.6556250000000001,0.0
2023-08-24T12:57:09.400000Z,62,62,60,-0.2454999999999998,5.0,-0.1022500000000001,5.0,-0.6556250000000001,0.0
2023-08-24T12:57:09.408000Z,62,62,60,-0.2454999999999998,5.0,-0.1023749999999998,5.0,-0.6556250000000001,0.0
2023-08-24T12:57:09.416000Z,62,62,60,-0.2458749999999998,5.0,-0.1023749999999998,5.0,-0.6556250000000001,0.0
2023-08-24T12:57:09.416000Z,62,62,60,-0.2458749999999998,5.0,-0.1023749999999998,5.0,-0.6556250000000001,0.0
2023-08-24T12:57:09.424000Z,62,62,60,-0.2458749999999998,5.0,-0.1023749999999998,5.0,-0.6556250000000001,0.0
2023-08-24T12:57:09.432000Z,62,62,60,-0.2457500000000001,5.0,-0.1023749999999998,5.0,-0.6557499999999998,0.0
2023-08-24T12:57:09.432000Z,62,62,60,-0.2457500000000001,5.0,-0.1022500000000001,5.0,-0.6557499999999998,0.0
2023-08-24T12:57:09.440000Z,62,62,60,-0.2458749999999998,5.0,-0.1022500000000001,5.0,-0.6556250000000001,0.0
2023-08-24T12:57:09.440000Z,62,62,60,-0.2458749999999998,5.0,-0.1022500000000001,5.0,-0.6556250000000001,0.0
2023-08-24T12:57:09.448000Z,62,62,60,-0.2458749999999998,5.0,-0.1026250000000001,5.0,-0.6556250000000001,0.0
2023-08-24T12:57:09.456000Z,62,62,60,-0.2456249999999999,5.0,-0.1026250000000001,5.0,-0.6556250000000001,0.0
2023-08-24T12:57:09.456000Z,62,62,60,-0.2456249999999999,5.0,-0.1025,5.0,-0.6556250000000001,0.0
2023-08-24T12:57:09.464000Z,62,62,60,-0.246,5.0,-0.1025,5.0,-0.6553749999999998,0.0
2023-08-24T12:57:09.472000Z,62,62,60,-0.246,5.0,-0.1025,5.0,-0.6553749999999998,0.0
2023-08-24T12:57:09.472000Z,62,62,60,-0.246,5.0,-0.1025,5.0,-0.6553749999999998,0.0
2023-08-24T12:57:09.480000Z,62,62,60,-0.2454999999999998,5.0,-0.1025,5.0,-0.655875,0.0
2023-08-24T12:57:09.488000Z,62,62,60,-0.2454999999999998,5.0,-0.1026250000000001,5.0,-0.655875,0.0
2023-08-24T12:57:09.488000Z,62,62,60,-0.2457500000000001,5.0,-0.1026250000000001,5.0,-0.6555,0.0
2023-08-24T12:57:09.496000Z,62,62,60,-0.2457500000000001,5.0,-0.1026250000000001,5.0,-0.6555,0.0
2023-08-24T12:57:09.496000Z,62,62,60,-0.2457500000000001,5.0,-0.102125,5.0,-0.6555,0.0
2023-08-24T12:57:09.504000Z,62,62,60,-0.2454999999999998,5.0,-0.102125,5.0,-0.6557499999999998,0.0
2023-08-24T12:57:09.512000Z,62,62,60,-0.2454999999999998,5.0,-0.1025,5.0,-0.6557499999999998,0.0
2023-08-24T12:57:09.512000Z,62,62,60,-0.2452499999999999,5.0,-0.1025,5.0,-0.6557499999999998,0.0
2023-08-24T12:57:09.520000Z,62,62,60,-0.2452499999999999,5.0,-0.1025,5.0,-0.6557499999999998,0.0
2023-08-24T12:57:09.528000Z,62,62,60,-0.2452499999999999,5.0,-0.1022500000000001,5.0,-0.6557499999999998,0.0
2023-08-24T12:57:09.528000Z,62,62,60,-0.2458749999999998,5.0,-0.1022500000000001,5.0,-0.6556250000000001,0.0
2023-08-24T12:57:09.536000Z,62,62,60,-0.2458749999999998,5.0,-0.1022500000000001,5.0,-0.6556250000000001,0.0
2023-08-24T12:57:09.536000Z,62,62,60,-0.2457500000000001,5.0,-0.1022500000000001,5.0,-0.655875,0.0
2023-08-24T12:57:09.544000Z,62,62,60,-0.2457500000000001,5.0,-0.1022500000000001,5.0,-0.655875,0.0
2023-08-24T12:57:09.552000Z,62,62,60,-0.2457500000000001,5.0,-0.1026250000000001,5.0,-0.655875,0.0
2023-08-24T12:57:09.552000Z,62,62,60,-0.2461250000000001,5.0,-0.1026250000000001,5.0,-0.6555,0.0
2023-08-24T12:57:09.560000Z,62,62,60,-0.2461250000000001,5.0,-0.1026250000000001,5.0,-0.6555,0.0
2023-08-24T12:57:09.568000Z,62,62,60,-0.2456249999999999,5.0,-0.1026250000000001,5.0,-0.6556250000000001,0.0
2023-08-24T12:57:09.568000Z,62,62,60,-0.2456249999999999,5.0,-0.1026250000000001,5.0,-0.6556250000000001,0.0
2023-08-24T12:57:09.576000Z,62,62,60,-0.2456249999999999,5.0,-0.1026250000000001,5.0,-0.6556250000000001,0.0
2023-08-24T12:57:09.576000Z,62,62,60,-0.2456249999999999,5.0,-0.1026250000000001,5.0,-0.6557499999999998,0.0
2023-08-24T12:57:09.584000Z,62,60,60,-0.2456249999999999,5.0,-0.1026250000000001,5.0,-0.6557499999999998,0.0
2023-08-24T12:57:09.592000Z,62,60,60,-0.2458749999999998,5.0,-0.1026250000000001,5.0,-0.6555,0.0
2023-08-24T12:57:09.592000Z,62,60,60,-0.2458749999999998,5.0,-0.1022500000000001,5.0,-0.6555,0.0
2023-08-24T12:57:09.600000Z,62,60,60,-0.2458749999999998,5.0,-0.1022500000000001,5.0,-0.6555,0.0
2023-08-24T12:57:09.608000Z,62,60,60,-0.2456249999999999,5.0,-0.1022500000000001,5.0,-0.6556250000000001,0.0
2023-08-24T12:57:09.608000Z,62,60,60,-0.2456249999999999,5.0,-0.1022500000000001,5.0,-0.6556250000000001,0.0
2023-08-24T12:57:09.616000Z,62,60,60,-0.2457500000000001,5.0,-0.1022500000000001,5.0,-0.6553749999999998,0.0
2023-08-24T12:57:09.616000Z,62,60,60,-0.2457500000000001,5.0,-0.1026250000000001,5.0,-0.6553749999999998,0.0
2023-08-24T12:57:09.624000Z,62,60,60,-0.2457500000000001,5.0,-0.1026250000000001,5.0,-0.6553749999999998,0.0
2023-08-24T12:57:09.632000Z,62,60,60,-0.2457500000000001,5.0,-0.1026250000000001,5.0,-0.655875,0.0
2023-08-24T12:57:09.632000Z,62,60,60,-0.2457500000000001,5.0,-0.1023749999999998,5.0,-0.655875,0.0
2023-08-24T12:57:09.640000Z,62,60,60,-0.2453750000000001,5.0,-0.1023749999999998,5.0,-0.6556250000000001,0.0
2023-08-24T12:57:09.648000Z,62,60,60,-0.2453750000000001,5.0,-0.1025,5.0,-0.6556250000000001,0.0
2023-08-24T12:57:09.648000Z,62,60,60,-0.2453750000000001,5.0,-0.1025,5.0,-0.6556250000000001,0.0
2023-08-24T12:57:09.656000Z,62,60,60,-0.2457500000000001,5.0,-0.1025,5.0,-0.6557499999999998,0.0
2023-08-24T12:57:09.656000Z,62,60,60,-0.2457500000000001,5.0,-0.1026250000000001,5.0,-0.6557499999999998,0.0
2023-08-24T12:57:09.664000Z,62,60,60,-0.2458749999999998,5.0,-0.1026250000000001,5.0,-0.6557499999999998,0.0
2023-08-24T12:57:09.672000Z,62,60,60,-0.2458749999999998,5.0,-0.1025,5.0,-0.6557499999999998,0.0
2023-08-24T12:57:09.672000Z,62,60,60,-0.2458749999999998,5.0,-0.1025,5.0,-0.6557499999999998,0.0
2023-08-24T12:57:09.680000Z,62,60,60,-0.2454999999999998,5.0,-0.1025,5.0,-0.6557499999999998,0.0
2023-08-24T12:57:09.688000Z,62,60,60,-0.2454999999999998,5.0,-0.1023749999999998,5.0,-0.6557499999999998,0.0
2023-08-24T12:57:09.688000Z,62,60,60,-0.246,5.0,-0.1023749999999998,5.0,-0.6553749999999998,0.0
2023-08-24T12:57:09.696000Z,62,60,60,-0.246,5.0,-0.1023749999999998,5.0,-0.6553749999999998,0.0
2023-08-24T12:57:09.696000Z,62,60,60,-0.246,5.0,-0.1023749999999998,5.0,-0.6553749999999998,0.0
2023-08-24T12:57:09.704000Z,62,60,60,-0.2454999999999998,5.0,-0.1023749999999998,5.0,-0.655875,0.0
2023-08-24T12:57:09.712000Z,62,60,60,-0.2454999999999998,5.0,-0.1022500000000001,5.0,-0.655875,0.0
2023-08-24T12:57:09.712000Z,62,60,60,-0.2457500000000001,5.0,-0.1022500000000001,5.0,-0.6557499999999998,0.0
2023-08-24T12:57:09.720000Z,62,60,60,-0.2457500000000001,5.0,-0.1025,5.0,-0.6557499999999998,0.0
2023-08-24T12:57:09.728000Z,62,60,60,-0.2457500000000001,5.0,-0.1025,5.0,-0.6557499999999998,0.0
2023-08-24T12:57:09.728000Z,62,60,60,-0.2457500000000001,5.0,-0.1025,5.0,-0.6553749999999998,0.0
2023-08-24T12:57:09.736000Z,62,60,60,-0.2457500000000001,5.0,-0.1025,5.0,-0.6553749999999998,0.0
2023-08-24T12:57:09.736000Z,62,60,60,-0.2456249999999999,5.0,-0.1025,5.0,-0.6555,0.0
2023-08-24T12:57:09.744000Z,62,60,60,-0.2456249999999999,5.0,-0.102875,5.0,-0.6555,0.0
2023-08-24T12:57:09.752000Z,62,60,60,-0.2456249999999999,5.0,-0.102875,5.0,-0.6555,0.0
2023-08-24T12:57:09.752000Z,62,60,60,-0.2457500000000001,5.0,-0.102875,5.0,-0.6556250000000001,0.0
2023-08-24T12:57:09.760000Z,62,60,60,-0.2457500000000001,5.0,-0.1023749999999998,5.0,-0.6556250000000001,0.0
2023-08-24T12:57:09.768000Z,62,60,60,-0.2456249999999999,5.0,-0.1023749999999998,5.0,-0.6557499999999998,0.0
2023-08-24T12:57:09.768000Z,62,60,60,-0.2456249999999999,5.0,-0.1023749999999998,5.0,-0.6557499999999998,0.0
2023-08-24T12:57:09.776000Z,62,60,60,-0.2456249999999999,5.0,-0.1023749999999998,5.0,-0.6557499999999998,0.0
2023-08-24T12:57:09.776000Z,62,60,60,-0.2456249999999999,5.0,-0.1023749999999998,5.0,-0.6555,0.0
2023-08-24T12:57:09.784000Z,62,60,60,-0.2456249999999999,5.0,-0.102125,5.0,-0.6555,0.0
2023-08-24T12:57:09.792000Z,62,60,60,-0.2458749999999998,5.0,-0.102125,5.0,-0.6556250000000001,0.0
2023-08-24T12:57:09.792000Z,62,60,60,-0.2458749999999998,5.0,-0.1022500000000001,5.0,-0.6556250000000001,0.0
2023-08-24T12:57:09.800000Z,62,60,60,-0.2458749999999998,5.0,-0.1022500000000001,5.0,-0.6556250000000001,0.0
2023-08-24T12:57:09.808000Z,62,60,60,-0.2458749999999998,5.0,-0.1022500000000001,5.0,-0.6557499999999998,0.0
2023-08-24T12:57:09.808000Z,62,60,60,-0.2458749999999998,5.0,-0.1023749999999998,5.0,-0.6557499999999998,0.0
2023-08-24T12:57:09.816000Z,62,60,60,-0.2454999999999998,5.0,-0.1023749999999998,5.0,-0.6556250000000001,0.0
2023-08-24T12:57:09.816000Z,62,60,60,-0.2454999999999998,5.0,-0.1026250000000001,5.0,-0.6556250000000001,0.0
2023-08-24T12:57:09.824000Z,62,60,60,-0.2454999999999998,5.0,-0.1026250000000001,5.0,-0.6556250000000001,0.0
2023-08-24T12:57:09.832000Z,62,60,60,-0.2454999999999998,5.0,-0.1026250000000001,5.0,-0.6557499999999998,0.0
2023-08-24T12:57:09.832000Z,62,60,60,-0.2454999999999998,5.0,-0.1022500000000001,5.0,-0.6557499999999998,0.0
2023-08-24T12:57:09.840000Z,62,60,60,-0.2458749999999998,5.0,-0.1022500000000001,5.0,-0.6555,0.0
2023-08-24T12:57:09.848000Z,62,60,60,-0.2458749999999998,5.0,-0.1026250000000001,5.0,-0.6555,0.0
2023-08-24T12:57:09.848000Z,62,60,60,-0.2458749999999998,5.0,-0.1026250000000001,5.0,-0.6555,0.0
2023-08-24T12:57:09.856000Z,62,60,60,-0.2454999999999998,5.0,-0.1026250000000001,5.0,-0.6555,0.0
2023-08-24T12:57:09.856000Z,62,60,60,-0.2454999999999998,5.0,-0.1023749999999998,5.0,-0.6555,0.0
2023-08-24T12:57:09.864000Z,62,60,60,-0.2457500000000001,5.0,-0.1023749999999998,5.0,-0.655875,0.0
2023-08-24T12:57:09.872000Z,62,60,60,-0.2457500000000001,5.0,-0.1023749999999998,5.0,-0.655875,0.0
2023-08-24T12:57:09.872000Z,62,60,60,-0.2457500000000001,5.0,-0.1023749999999998,5.0,-0.655875,0.0
2023-08-24T12:57:09.880000Z,62,60,60,-0.2454999999999998,5.0,-0.1023749999999998,5.0,-0.6560000000000001,0.0
2023-08-24T12:57:09.888000Z,62,60,60,-0.2454999999999998,5.0,-0.1022500000000001,5.0,-0.6560000000000001,0.0
2023-08-24T12:57:09.888000Z,62,60,60,-0.2458749999999998,5.0,-0.1022500000000001,5.0,-0.6556250000000001,0.0
2023-08-24T12:57:09.896000Z,62,60,60,-0.2458749999999998,5.0,-0.1023749999999998,5.0,-0.6556250000000001,0.0
2023-08-24T12:57:09.896000Z,62,60,60,-0.2458749999999998,5.0,-0.1023749999999998,5.0,-0.6556250000000001,0.0
2023-08-24T12:57:09.904000Z,62,60,60,-0.2456249999999999,5.0,-0.1023749999999998,5.0,-0.655875,0.0
2023-08-24T12:57:09.912000Z,62,60,60,-0.2456249999999999,5.0,-0.1023749999999998,5.0,-0.655875,0.0
2023-08-24T12:57:09.912000Z,62,60,60,-0.2453750000000001,5.0,-0.1023749999999998,5.0,-0.655875,0.0
2023-08-24T12:57:09.920000Z,62,60,60,-0.2453750000000001,5.0,-0.1022500000000001,5.0,-0.655875,0.0
2023-08-24T12:57:09.928000Z,62,60,60,-0.2453750000000001,5.0,-0.1022500000000001,5.0,-0.655875,0.0
2023-08-24T12:57:09.928000Z,62,60,60,-0.2457500000000001,5.0,-0.1022500000000001,5.0,-0.6555,0.0
2023-08-24T12:57:09.936000Z,62,60,60,-0.2457500000000001,5.0,-0.1022500000000001,5.0,-0.6555,0.0
2023-08-24T12:57:09.936000Z,62,60,60,-0.2454999999999998,5.0,-0.1022500000000001,5.0,-0.655875,0.0
2023-08-24T12:57:09.944000Z,62,60,60,-0.2454999999999998,5.0,-0.102125,5.0,-0.655875,0.0
2023-08-24T12:57:09.952000Z,62,60,60,-0.2454999999999998,5.0,-0.102125,5.0,-0.655875,0.0
2023-08-24T12:57:09.952000Z,62,60,60,-0.2457500000000001,5.0,-0.102125,5.0,-0.655875,0.0
2023-08-24T12:57:09.960000Z,62,60,60,-0.2457500000000001,5.0,-0.102125,5.0,-0.655875,0.0
2023-08-24T12:57:09.968000Z,62,60,60,-0.2457500000000001,5.0,-0.102125,5.0,-0.6556250000000001,0.0
2023-08-24T12:57:09.968000Z,62,60,60,-0.2457500000000001,5.0,-0.1027499999999999,5.0,-0.6556250000000001,0.0
2023-08-24T12:57:09.976000Z,62,60,60,-0.2457500000000001,5.0,-0.1027499999999999,5.0,-0.6556250000000001,0.0
2023-08-24T12:57:09.984000Z,62,60,60,-0.2454999999999998,5.0,-0.1027499999999999,5.0,-0.6557499999999998,0.0
2023-08-24T12:57:09.984000Z,62,60,60,-0.2454999999999998,5.0,-0.1026250000000001,5.0,-0.6557499999999998,0.0
2023-08-24T12:57:09.992000Z,62,60,60,-0.2454999999999998,5.0,-0.1026250000000001,5.0,-0.6557499999999998,0.0
2023-08-24T12:57:09.992000Z,62,60,60,-0.2454999999999998,5.0,-0.1025,5.0,-0.6557499999999998,0.0
2023-08-24T12:57:10.000000Z,62,60,60,-0.2454999999999998,5.0,-0.1025,5.0,-0.6557499999999998,0.0
2023-08-24T12:57:10.008000Z,62,60,60,-0.2454999999999998,5.0,-0.1025,5.0,-0.6556250000000001,0.0
2023-08-24T12:57:10.008000Z,62,60,60,-0.2454999999999998,5.0,-0.1023749999999998,5.0,-0.6556250000000001,0.0
2023-08-24T12:57:10.016000Z,62,60,60,-0.2457500000000001,5.0,-0.1023749999999998,5.0,-0.6556250000000001,0.0
2023-08-24T12:57:10.024000Z,62,60,60,-0.2457500000000001,5.0,-0.1023749999999998,5.0,-0.6556250000000001,0.0
2023-08-24T12:57:10.024000Z,62,60,60,-0.2458749999999998,5.0,-0.1023749999999998,5.0,-0.6556250000000001,0.0
2023-08-24T12:57:10.032000Z,62,60,60,-0.2458749999999998,5.0,-0.1022500000000001,5.0,-0.6555,0.0
2023-08-24T12:57:10.032000Z,62,60,60,-0.2458749999999998,5.0,-0.1022500000000001,5.0,-0.6555,0.0
2023-08-24T12:57:10.040000Z,62,60,60,-0.2456249999999999,5.0,-0.1022500000000001,5.0,-0.6555,0.0
